immigrant,domestic,date,time,link
,"Ghi nhận trong nước tại TP. Hồ Chí Minh (40), Bắc Ninh (15), Nghệ An (13), Bình Dương (12), Bắc Giang (9), Tiền Giang (3), Hà Tĩnh (1), Đà Nẵng (1); trong đó 86 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-19,2021-06-19 06:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=9
"- 03 ca cách ly ngay sau khi nhập cảnh tại Tây Ninh (2), Quảng Nam (1).","- 59 ca ghi nhận trong nước tại TP. Hồ Chí Minh (30), Bắc Giang (19), Bắc Ninh (6), Hà Tĩnh (3), Hòa Bình (1); trong đó 46 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-18,2021-06-18 18:15:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=9
"- 02 ca cách ly ngay sau khi nhập cảnh tại Đồng Tháp (1), Thái Nguyên (1).","- 119 ca ghi nhận trong nước tại TP. Hồ Chí Minh (59), Bắc Giang (36), Bình Dương (12), Bắc Ninh (10), Hòa Bình (1), Lào Cai (1); trong đó 110 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-18,2021-06-18 12:35:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=9
- 03 ca cách ly ngay sau khi nhập cảnh tại Tây Ninh.,"- 133 ca ghi nhận trong nước tại Bắc Giang (62), TP. Hồ Chí Minh (62), Bắc Ninh (6), Hà Tĩnh (2), Lạng Sơn (1); trong đó 131 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-17,2021-06-17 18:55:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=9
"- 08 ca cách ly ngay sau khi nhập cảnh tại Hà Nội (4), Quảng Nam (2), Kiên Giang (1), Hòa Bình (1).","- 212 ca ghi nhận trong nước tại Bắc Giang (178), Hồ Chí Minh (30), Tiền Giang (2), Hà Tĩnh (1), Nghệ An (1); trong đó 208 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-17,2021-06-17 12:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=9
- 01 ca cách ly ngay sau khi nhập cảnh tại Khánh Hòa.,"- 158 ca ghi nhận trong nước tại Bắc Giang (87), TP. Hồ Chí Minh (45), Tiền Giang (11), Bình Dương (7), Bắc Ninh (6), Lạng Sơn (1), Hà Tĩnh (1); trong đó 156 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-17,2021-06-17 06:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=9
"- 06 ca cách ly ngay sau khi nhập cảnh tại Tây Ninh (2), Kiên Giang (2), Quảng Nam (1), Khánh Hòa (1).","- 149 ca ghi nhận trong nước tại: Bắc Giang (90), TP. Hồ Chí Minh (45), Bắc Ninh (10), Nghệ An (2), Hà Nam (1), Bắc Kạn (1); trong đó 135 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-16,2021-06-16 18:26:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=10
- 02 ca cách ly ngay sau khi nhập cảnh tại Tây Ninh.,"- 174 ca ghi nhận trong nước tại Bắc Giang (128), TP. Hồ Chí Minh (35), Bắc Ninh (8), Hà Tĩnh (2), Nghệ An (1); trong đó 173 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-16,2021-06-16 12:14:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=10
- 01 ca cách ly ngay sau khi nhập cảnh tại TP. Hồ Chí Minh.,"- 91 ca ghi nhận trong nước tại Bắc Giang (61), TP. Hồ Chí Minh (19), Bắc Ninh (9), Hà Tĩnh (2); trong đó 90 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-16,2021-06-16 06:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=10
- 03 ca cách ly ngay sau khi nhập cảnh tại Tây Ninh (2) và Quảng Nam (1).,"- 210 ca ghi nhận trong nước tại Bắc Giang (138), TP. Hồ Chí Minh (38), Bắc Ninh (21), Bình Dương (12), Lạng Sơn (1); trong đó 204 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-15,2021-06-15 19:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=10
,"Ghi nhận trong nước tại Bắc Giang (69), TP. Hồ Chí Minh (29), Bắc Ninh (15), Hà Tĩnh (3), Lạng Sơn (1), Hà Nội (1); trong đó 111 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-15,2021-06-15 12:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=10
- 01 ca cách ly ngay sau khi nhập cảnh tại Tây Ninh.,"- 70 ca ghi nhận trong nước tại Bắc Giang (28), TP. Hồ Chí Minh (23), Bắc Ninh (19); trong đó 69 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-15,2021-06-15 06:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=10
- 05 ca cách ly ngay sau khi nhập cảnh tại TP. Hồ Chí Minh (4) và Khánh Hòa (1).,"- 75 ca ghi nhận trong nước tại: TP. Hồ Chí Minh (26), Bắc Giang (29), Bắc Ninh (8), Hà Tĩnh (11), Nghệ An (1); trong đó 69 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-14,2021-06-14 18:20:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=10
,"Ghi nhận trong nước tại Bắc Giang (69), TP. Hồ Chí Minh (26), Hà Nội (4), Hà Tĩnh (1); trong đó 94 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-14,2021-06-14 12:28:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=10
- 01 ca cách ly ngay sau khi nhập cảnh tại Tây Ninh.,"- 91 ca ghi nhận trong nước tại: TP. Hồ Chí Minh (30), Bắc Giang (23), Tiền Giang (14), Hà Tĩnh (10), Bắc Ninh (9), Bình Dương (4), Bắc Kạn (1); trong đó 73 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-14,2021-06-14 05:52:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=10
,"Ghi nhận trong nước tại: TP. Hồ Chí Minh (44), Bắc Giang (33), Bắc Ninh (16), Hà Tĩnh (9), Bình Dương (1); trong đó 96 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả. 171 bệnh nhân được công bố khỏi bệnh.",2021-06-13,2021-06-13 18:10:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=10
- 03 ca cách ly ngay sau khi nhập cảnh tại Tây Ninh.,"- 95 ca ghi nhận trong nước tại: Bắc Giang (64), TP Hồ Chí Minh (26), Bắc Ninh (4), Hà Nội (1); trong đó 85 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-13,2021-06-13 12:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=11
- 01 ca cách ly ngay sau khi nhập cảnh tại Quảng Nam.,"- 95 ca ghi nhận trong nước tại Bắc Ninh (34), Bắc Giang (32), TP. Hồ Chí Minh (25), Lạng Sơn (2), Phú Thọ (1), Hà Nội (1); trong đó 73 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-13,2021-06-13 05:45:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=11
- 01 ca cách ly ngay sau khi nhập cảnh tại Tây Ninh.,"- 103 ca ghi nhận trong nước tại TP. Hồ Chí Minh (44), Bắc Giang (41), Bắc Ninh (16), Hà Tĩnh (2); trong đó 101 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-12,2021-06-12 18:32:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=11
- 01 ca cách ly ngay sau khi nhập cảnh tại An Giang.,"- 88 ca ghi nhận trong nước tại Bắc Giang (55), TP. Hồ Chí Minh (20), Bắc Ninh (10), Hà Tĩnh (3); trong đó 81 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-12,2021-06-12 12:15:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=11
- 0 ca cách ly ngay sau khi nhập cảnh.,"- 68 ca ghi nhận trong nước tại: Bắc Giang (29), TP. Hồ Chí Minh (20), Tiền Giang (10), Bắc Ninh (8), Lạng Sơn (1); trong đó 64 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-12,2021-06-12 06:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=11
,"-- Ghi nhận trong nước tại: Bắc Giang (27), TP. Hồ Chí Minh (20), Bắc Ninh (15), Hà Nội (1); trong đó 56 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-11,2021-06-11 18:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=11
- 01 ca cách ly ngay sau khi nhập cảnh tại Tây Ninh.,"- 81 ca ghi nhận trong nước tại: Bắc Giang (45), Hồ Chí Minh (18), Bắc Ninh (9), Hà Nội (5), Hà Tĩnh (4); trong đó 77 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-11,2021-06-11 12:34:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=11
- 10 ca cách ly ngay sau khi nhập cảnh tại Bà Rịa - Vũng Tàu.,"- 41 ca ghi nhận trong nước tại: Bắc Giang (23), TP. Hồ Chí Minh (10), Bắc Ninh (4), Hà Tĩnh (4); trong đó 35 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-11,2021-06-11 06:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=11
- 02 ca cách ly ngay sau khi nhập cảnh tại Tây Ninh.,"- 59 ca ghi nhận trong nước tại: Bắc Giang (23), TP. Hồ Chí Minh (20), Bắc Ninh (12), Tiền Giang (2), Hà Tĩnh (2); trong đó 57 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-10,2021-06-10 18:02:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=11
"- 02 ca cách ly ngay sau khi nhập cảnh tại: Kiên Giang (1), An Giang (1).","- 86 ca ghi nhận trong nước tại:  Bắc Giang (52), TP. Hồ Chí Minh (15), Bắc Ninh (10), Hà Nội (4), Hà Tĩnh (2), Lạng Sơn (1), Hải Dương (1), Long An (1); trong đó 81 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-10,2021-06-10 12:15:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=11
- 04 ca cách ly ngay sau khi nhập cảnh tại Long An.,"- 66 ca ghi nhận trong nước tại: TP. Hồ Chí Minh (26), Bắc Ninh (23), Bắc Giang (16), Hà Tĩnh (1); trong đó 50 ca được phát hiện trong khu cách ly hoặc khu đã được phong toả.",2021-06-10,2021-06-10 06:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=12
